yearstart,locationdesc,class,question,data_value,sample_size
2011,Washington,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.9,5835.0
2011,Washington,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,39.4,173.0
2011,Washington,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.0,11987.0
2011,Washington,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.8,129.0
2011,Washington,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.2,4414.0
2011,Washington,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.5,13896.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.1,948.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.3,749.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.9,663.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.8,547.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.5,651.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,19.7,223.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,42.9,57.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.2,510.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.0,647.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,39.7,918.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.9,1145.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.7,1515.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.6,1037.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,24.9,748.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.2,2920.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.3,1995.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.1,60.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.1,652.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.7,708.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.7,2038.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.2,122.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.4,4656.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.8,1211.0
2011,West Virginia,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.4,4958.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.0,986.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.8,899.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.0,723.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.8,667.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,24.1,808.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,15.5,225.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,23.7,495.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.2,593.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.6,936.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.9,1162.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.9,1530.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.9,104.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,19.6,1399.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,24.5,497.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.1,2793.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.3,1789.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.7,70.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.1,361.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,40.5,355.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.3,2148.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,43.9,457.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.8,4134.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.1,63.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.9,1389.0
2011,Wisconsin,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.7,4941.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,24.6,932.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,23.7,651.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.5,899.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,24.4,1088.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,24.5,1717.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,12.6,303.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,19.5,85.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.1,686.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.7,817.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.3,1171.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.8,1590.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,20.4,1998.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,38.2,85.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,20.5,2026.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,21.8,741.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,23.8,3755.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.6,2053.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.0,258.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.2,537.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.0,386.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.1,2810.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,24.9,5973.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.4,2082.0
2011,Wyoming,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.0,6565.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.3,74049.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.5,48943.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.7,61354.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.4,64688.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,22.8,110120.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,15.2,20732.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.3,8412.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.9,44490.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.9,60254.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.6,86169.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.6,107279.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.3,151776.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.4,6649.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,8.7,8355.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,20.6,162648.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,23.2,61948.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.1,278712.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.0,892.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.7,138994.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.1,28889.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.3,49598.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.4,41022.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.8,191988.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.3,38116.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,26.2,371669.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,21.9,2670.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.6,127160.0
2011,National,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.4,470700.0
2011,Alabama,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,31.9,1367.0
2011,Alabama,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.7,757.0
2011,Alabama,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.6,861.0
2011,Alabama,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.1,785.0
2011,Alabama,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,38.5,1125.0
2011,Alabama,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,27.1,356.0
2011,Alabama,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,30.4,58.0
2011,Alabama,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,31.9,598.0
2011,Alabama,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,33.3,857.0
2011,Alabama,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.8,1286.0
2011,Alabama,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,38.9,1650.0
2011,Alabama,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,39.0,2520.0
